BOOKING_ID,USER_ID,PROPERTY_CODE,BOOKING_DATE,CHECK_IN_DATE,CHECK_OUT_DATE,ROOMS,NIGHTS,ROOM_NIGHTS,REVENUE_DOLLAR
114331809929485,13408900,YOG0335,2022-02-06 00:00:00,2022-02-08 00:00:00,2022-02-11 00:00:00,3,1,3,16.17
786265121359704,5569452,SUR0376,2021-08-16 00:00:00,2021-08-17 00:00:00,2021-08-18 00:00:00,2,2,4,22.39
863052541728732,14857420,BAN0457,2024-08-27 00:00:00,2024-08-28 00:00:00,2024-08-30 00:00:00,1,1,1,20.38
857280151558433,11407969,JAK0033,2022-09-23 00:00:00,2022-09-30 00:00:00,2022-10-02 00:00:00,3,1,3,21.44
387401896573090,7083729,JAK0442,2022-04-29 00:00:00,2022-05-04 00:00:00,2022-05-07 00:00:00,3,3,9,13.74
242086365797478,6428128,YOG0245,2022-10-05 00:00:00,2022-10-05 00:00:00,2022-10-06 00:00:00,1,3,3,28.52
829336746372247,13131427,JAK0178,2024-08-06 00:00:00,2024-08-11 00:00:00,2024-08-13 00:00:00,1,2,2,14.56
661541152218319,3100564,BAN0110,2023-02-19 00:00:00,2023-02-20 00:00:00,2023-02-22 00:00:00,2,1,2,18.10
405202584687767,14414901,SUR0244,2023-07-07 00:00:00,2023-07-07 00:00:00,2023-07-09 00:00:00,1,2,2,23.67
421671813716738,7314358,YOG0221,2024-02-16 00:00:00,2024-02-17 00:00:00,2024-02-19 00:00:00,2,1,2,26.53
498089569248717,7518651,YOG0343,2022-07-27 00:00:00,2022-07-29 00:00:00,2022-07-31 00:00:00,3,2,6,18.27
666522785445034,11407969,SUR0325,2022-11-19 00:00:00,2022-11-22 00:00:00,2022-11-25 00:00:00,2,3,6,26.55
346528004489599,5360954,YOG0295,2023-07-13 00:00:00,2023-07-15 00:00:00,2023-07-17 00:00:00,2,3,6,13.16
947038138383907,12145174,SUR0346,2024-02-14 00:00:00,2024-02-16 00:00:00,2024-02-17 00:00:00,1,3,3,20.64
975099401837069,14414901,MAL0086,2023-06-02 00:00:00,2023-06-05 00:00:00,2023-06-07 00:00:00,2,1,2,21.77
664209524889074,2414533,BAN0460,2021-10-20 00:00:00,2021-10-20 00:00:00,2021-10-21 00:00:00,3,1,3,19.73
612724485587976,5830428,SUR0338,2024-05-24 00:00:00,2024-05-25 00:00:00,2024-05-26 00:00:00,3,1,3,29.98
730185502040738,1535614,MAL0492,2022-09-15 00:00:00,2022-09-18 00:00:00,2022-09-19 00:00:00,1,1,1,15.98
851706080447583,6513487,MAL0339,2020-06-12 00:00:00,2020-06-12 00:00:00,2020-06-13 00:00:00,2,1,2,11.91
771075264237311,6163914,BAN0035,2021-05-28 00:00:00,2021-05-28 00:00:00,2021-05-31 00:00:00,1,1,1,23.39
289428453429585,2376936,JAK0328,2021-03-07 00:00:00,2021-03-09 00:00:00,2021-03-11 00:00:00,3,1,3,18.79
554667715496818,2866695,BAN0196,2023-11-15 00:00:00,2023-11-19 00:00:00,2023-11-21 00:00:00,3,1,3,12.39
839683864454702,9417643,MAL0478,2023-05-29 00:00:00,2023-06-04 00:00:00,2023-06-05 00:00:00,1,1,1,11.02
364050812905001,6656793,JAK0199,2022-09-11 00:00:00,2022-09-11 00:00:00,2022-09-12 00:00:00,3,1,3,25.07
197402102307577,14078967,BAN0262,2021-04-15 00:00:00,2021-04-15 00:00:00,2021-04-16 00:00:00,3,2,6,14.69
308663381352500,10843499,MAL0084,2020-01-05 00:00:00,2020-01-05 00:00:00,2020-01-08 00:00:00,1,2,2,28.48
446991979651344,8025334,MAL0373,2021-01-26 00:00:00,2021-01-27 00:00:00,2021-01-29 00:00:00,1,3,3,15.25
291817466462851,3132729,YOG0351,2022-11-22 00:00:00,2022-11-24 00:00:00,2022-11-25 00:00:00,1,3,3,22.50
878029116019126,14398610,SUR0346,2023-04-23 00:00:00,2023-04-23 00:00:00,2023-04-25 00:00:00,1,2,2,14.84
574964747058660,2637648,BAN0384,2023-05-05 00:00:00,2023-05-06 00:00:00,2023-05-09 00:00:00,1,1,1,15.21
295272319612172,10994453,SUR0363,2024-01-03 00:00:00,2024-01-08 00:00:00,2024-01-11 00:00:00,2,1,2,11.47
295518982571759,10641216,JAK0447,2023-09-13 00:00:00,2023-09-18 00:00:00,2023-09-21 00:00:00,3,2,6,25.71
617705341228112,9083625,JAK0293,2024-05-15 00:00:00,2024-05-15 00:00:00,2024-05-16 00:00:00,3,3,9,10.95
931974794402121,11311294,BAN0368,2022-06-19 00:00:00,2022-06-22 00:00:00,2022-06-24 00:00:00,3,1,3,19.53
893286939131644,6107885,SUR0341,2023-10-13 00:00:00,2023-10-13 00:00:00,2023-10-14 00:00:00,3,2,6,12.44
268963706412495,10173311,YOG0395,2023-01-14 00:00:00,2023-01-17 00:00:00,2023-01-19 00:00:00,3,1,3,29.19
966893725171165,3899823,YOG0029,2023-09-10 00:00:00,2023-09-12 00:00:00,2023-09-15 00:00:00,2,2,4,11.63
425750558195484,11294884,MAL0159,2023-01-08 00:00:00,2023-01-08 00:00:00,2023-01-10 00:00:00,3,3,9,29.50
580072969451438,12627249,MAL0159,2024-07-27 00:00:00,2024-07-27 00:00:00,2024-07-28 00:00:00,3,2,6,26.36
888214211041839,13340301,MAL0239,2023-08-04 00:00:00,2023-08-04 00:00:00,2023-08-06 00:00:00,1,1,1,12.63
266041494205620,8188992,BAN0448,2020-12-07 00:00:00,2020-12-14 00:00:00,2020-12-17 00:00:00,1,1,1,17.77
184193000204262,14052464,SUR0414,2023-10-07 00:00:00,2023-10-07 00:00:00,2023-10-09 00:00:00,3,1,3,19.05
611310644296388,2382984,MAL0432,2022-02-07 00:00:00,2022-02-12 00:00:00,2022-02-14 00:00:00,2,2,4,23.77
909202197537200,9250372,YOG0407,2020-05-13 00:00:00,2020-05-15 00:00:00,2020-05-17 00:00:00,3,2,6,13.20
506898223983247,6534621,BAN0112,2020-03-13 00:00:00,2020-03-21 00:00:00,2020-03-24 00:00:00,2,3,6,24.28
375929310076049,1409438,MAL0097,2020-04-28 00:00:00,2020-05-04 00:00:00,2020-05-05 00:00:00,3,3,9,20.75
880523776731534,13227692,YOG0295,2022-12-23 00:00:00,2022-12-24 00:00:00,2022-12-25 00:00:00,1,1,1,28.15
410634273143605,1394205,YOG0315,2020-03-17 00:00:00,2020-03-18 00:00:00,2020-03-19 00:00:00,1,1,1,16.06
319422575443280,1366953,YOG0221,2024-04-05 00:00:00,2024-04-06 00:00:00,2024-04-08 00:00:00,1,1,1,22.00
552267246954015,2018953,YOG0268,2022-12-30 00:00:00,2022-12-30 00:00:00,2023-01-01 00:00:00,2,1,2,27.62
913374544494516,8608700,SUR0307,2022-04-14 00:00:00,2022-04-17 00:00:00,2022-04-18 00:00:00,1,1,1,28.93
829712374122155,1228484,BAN0361,2022-09-08 00:00:00,2022-09-13 00:00:00,2022-09-15 00:00:00,2,2,4,20.57
550789304229927,4451489,YOG0165,2020-11-13 00:00:00,2020-11-13 00:00:00,2020-11-14 00:00:00,1,3,3,21.41
573666833669335,12007077,BAN0192,2021-12-09 00:00:00,2021-12-16 00:00:00,2021-12-18 00:00:00,3,2,6,13.01
915254556456600,7495750,MAL0209,2020-12-12 00:00:00,2020-12-12 00:00:00,2020-12-13 00:00:00,1,2,2,21.43
431027508376334,1921911,BAN0113,2021-03-18 00:00:00,2021-03-18 00:00:00,2021-03-20 00:00:00,3,3,9,27.62
719967776266966,12027381,YOG0058,2022-08-05 00:00:00,2022-08-10 00:00:00,2022-08-13 00:00:00,2,2,4,20.30
463474737513363,6143335,YOG0484,2023-03-23 00:00:00,2023-03-27 00:00:00,2023-03-28 00:00:00,3,2,6,20.29
455530426435752,9406686,JAK0293,2021-01-14 00:00:00,2021-01-20 00:00:00,2021-01-21 00:00:00,1,3,3,10.03
666720601869171,10880719,SUR0036,2022-03-15 00:00:00,2022-03-17 00:00:00,2022-03-19 00:00:00,1,1,1,22.95
836527799023887,11245005,SUR0394,2022-02-10 00:00:00,2022-02-10 00:00:00,2022-02-13 00:00:00,3,2,6,13.21
607927087165111,14033250,MAL0366,2024-03-13 00:00:00,2024-03-15 00:00:00,2024-03-17 00:00:00,3,2,6,25.69
594356810206009,10469117,MAL0415,2020-02-23 00:00:00,2020-03-02 00:00:00,2020-03-03 00:00:00,2,3,6,20.03
549528409280628,10277423,JAK0182,2023-02-17 00:00:00,2023-02-17 00:00:00,2023-02-19 00:00:00,2,1,2,24.37
419119515565657,6357268,JAK0161,2021-09-24 00:00:00,2021-09-25 00:00:00,2021-09-26 00:00:00,1,1,1,28.57
432900412903337,14110864,MAL0024,2020-01-30 00:00:00,2020-01-30 00:00:00,2020-01-31 00:00:00,3,2,6,22.94
558437336574896,7536271,JAK0349,2022-03-10 00:00:00,2022-03-15 00:00:00,2022-03-18 00:00:00,1,2,2,25.38
499204703416175,1880296,SUR0206,2021-01-22 00:00:00,2021-01-23 00:00:00,2021-01-24 00:00:00,1,2,2,14.29
389375081584478,13734588,BAN0081,2020-01-02 00:00:00,2020-01-06 00:00:00,2020-01-08 00:00:00,1,1,1,29.42
925390721640340,12994599,YOG0171,2020-03-26 00:00:00,2020-03-29 00:00:00,2020-04-01 00:00:00,3,2,6,24.83
255762923855898,9768671,JAK0464,2021-05-17 00:00:00,2021-05-18 00:00:00,2021-05-19 00:00:00,3,1,3,20.41
263848123638484,2792870,JAK0467,2023-01-09 00:00:00,2023-01-09 00:00:00,2023-01-11 00:00:00,2,3,6,29.14
974393870441827,14155244,JAK0304,2020-10-25 00:00:00,2020-10-29 00:00:00,2020-11-01 00:00:00,2,2,4,25.96
587055918849521,7083729,JAK0350,2021-12-24 00:00:00,2021-12-25 00:00:00,2021-12-27 00:00:00,1,1,1,28.22
770718488372192,14566379,JAK0027,2020-06-16 00:00:00,2020-06-17 00:00:00,2020-06-20 00:00:00,2,1,2,14.44
724634879491294,3242756,MAL0105,2022-07-12 00:00:00,2022-07-21 00:00:00,2022-07-22 00:00:00,3,2,6,17.85
896579392582758,6004477,JAK0391,2022-11-30 00:00:00,2022-11-30 00:00:00,2022-12-02 00:00:00,1,2,2,19.85
737755675735418,10277423,YOG0481,2021-05-26 00:00:00,2021-05-29 00:00:00,2021-05-31 00:00:00,2,2,4,13.20
357848148656648,12673148,BAN0310,2020-07-22 00:00:00,2020-07-26 00:00:00,2020-07-29 00:00:00,2,1,2,15.23
620910634994727,5272791,JAK0319,2023-07-22 00:00:00,2023-07-25 00:00:00,2023-07-26 00:00:00,1,2,2,15.70
319458385388080,9117148,JAK0324,2023-08-21 00:00:00,2023-08-28 00:00:00,2023-08-30 00:00:00,3,3,9,20.47
209284203008490,11498693,MAL0354,2023-03-26 00:00:00,2023-03-31 00:00:00,2023-04-02 00:00:00,3,1,3,29.97
139985287556718,8429477,BAN0316,2024-03-29 00:00:00,2024-04-05 00:00:00,2024-04-06 00:00:00,3,3,9,11.75
877820537536982,3968071,SUR0018,2022-05-22 00:00:00,2022-05-23 00:00:00,2022-05-26 00:00:00,3,1,3,28.16
534196752203751,5822959,MAL0159,2024-02-08 00:00:00,2024-02-09 00:00:00,2024-02-12 00:00:00,2,3,6,26.72
911471654512992,13616665,SUR0078,2023-12-29 00:00:00,2023-12-29 00:00:00,2023-12-30 00:00:00,1,1,1,18.34
996488860768302,5700479,MAL0158,2023-10-01 00:00:00,2023-10-03 00:00:00,2023-10-04 00:00:00,1,2,2,27.24
278920813636162,9625132,MAL0354,2024-01-25 00:00:00,2024-01-29 00:00:00,2024-01-30 00:00:00,1,1,1,17.52
816091300756810,6655920,BAN0423,2022-05-05 00:00:00,2022-05-05 00:00:00,2022-05-07 00:00:00,2,2,4,26.82
707061647162623,4805351,MAL0321,2022-03-31 00:00:00,2022-04-02 00:00:00,2022-04-04 00:00:00,3,3,9,12.01
446086608900976,9604644,YOG0153,2020-09-09 00:00:00,2020-09-09 00:00:00,2020-09-12 00:00:00,3,2,6,25.91
246456741405798,1702033,MAL0433,2024-04-28 00:00:00,2024-04-28 00:00:00,2024-05-01 00:00:00,1,2,2,10.08
575732917461661,14540383,YOG0242,2021-04-07 00:00:00,2021-04-07 00:00:00,2021-04-08 00:00:00,2,3,6,11.40
455051580780148,14615261,SUR0030,2020-01-07 00:00:00,2020-01-09 00:00:00,2020-01-12 00:00:00,1,2,2,17.21
115638941164220,8918361,BAN0051,2022-10-05 00:00:00,2022-10-11 00:00:00,2022-10-12 00:00:00,3,3,9,22.42
100425089781545,8853092,YOG0168,2022-04-05 00:00:00,2022-04-11 00:00:00,2022-04-14 00:00:00,3,3,9,24.88
590130104735086,6357268,YOG0342,2024-06-29 00:00:00,2024-06-29 00:00:00,2024-06-30 00:00:00,2,2,4,17.00
148444861153297,3478621,SUR0485,2023-02-04 00:00:00,2023-02-05 00:00:00,2023-02-06 00:00:00,3,3,9,29.86
546754220469146,11079632,MAL0308,2020-10-06 00:00:00,2020-10-06 00:00:00,2020-10-07 00:00:00,2,3,6,24.33
613201989397636,2443797,JAK0349,2023-02-22 00:00:00,2023-02-23 00:00:00,2023-02-26 00:00:00,1,2,2,26.42
444831463358650,14398610,SUR0028,2020-04-07 00:00:00,2020-04-09 00:00:00,2020-04-12 00:00:00,2,1,2,24.00
944577948928966,14704598,YOG0005,2021-08-29 00:00:00,2021-09-02 00:00:00,2021-09-05 00:00:00,1,3,3,29.64
706479104734452,14435925,SUR0227,2023-07-24 00:00:00,2023-07-26 00:00:00,2023-07-28 00:00:00,3,3,9,25.68
238296406758587,13917368,MAL0037,2021-11-04 00:00:00,2021-11-08 00:00:00,2021-11-11 00:00:00,1,2,2,23.56
211964587618920,10005664,BAN0306,2020-01-28 00:00:00,2020-01-28 00:00:00,2020-01-31 00:00:00,3,2,6,26.70
204049186305461,7567677,SUR0225,2022-11-06 00:00:00,2022-11-07 00:00:00,2022-11-09 00:00:00,3,2,6,10.77
950078830806990,6370453,SUR0338,2023-09-25 00:00:00,2023-09-29 00:00:00,2023-10-01 00:00:00,2,3,6,15.83
955910592444370,5080538,MAL0432,2023-01-28 00:00:00,2023-01-29 00:00:00,2023-01-31 00:00:00,3,2,6,22.54
768950344576647,1336690,YOG0128,2020-07-02 00:00:00,2020-07-02 00:00:00,2020-07-04 00:00:00,2,1,2,18.35
700083723447411,5854070,SUR0408,2021-04-12 00:00:00,2021-04-12 00:00:00,2021-04-14 00:00:00,1,1,1,11.00
608598177955128,7827984,BAN0237,2023-09-18 00:00:00,2023-09-21 00:00:00,2023-09-23 00:00:00,2,1,2,22.66
852777411458140,4235968,BAN0204,2024-06-05 00:00:00,2024-06-06 00:00:00,2024-06-08 00:00:00,2,3,6,12.47
441326259337164,9417643,SUR0116,2022-06-21 00:00:00,2022-06-21 00:00:00,2022-06-23 00:00:00,1,1,1,11.07
691565496565577,13594375,JAK0258,2021-01-30 00:00:00,2021-02-02 00:00:00,2021-02-04 00:00:00,3,2,6,16.38
132220686458631,1064937,YOG0342,2022-07-06 00:00:00,2022-07-09 00:00:00,2022-07-12 00:00:00,2,1,2,16.67
522116629904265,8650166,YOG0342,2022-12-15 00:00:00,2022-12-18 00:00:00,2022-12-21 00:00:00,2,2,4,27.57
410367666486717,13656694,MAL0469,2021-05-02 00:00:00,2021-05-03 00:00:00,2021-05-05 00:00:00,2,1,2,26.87
777962856207466,12501666,BAN0162,2021-03-17 00:00:00,2021-03-20 00:00:00,2021-03-23 00:00:00,3,2,6,19.57
243020863629790,3395803,YOG0343,2023-06-05 00:00:00,2023-06-08 00:00:00,2023-06-10 00:00:00,3,3,9,18.92
143089091752533,2885854,MAL0108,2024-01-07 00:00:00,2024-01-07 00:00:00,2024-01-08 00:00:00,1,1,1,26.65
119691172266615,13836219,BAN0249,2023-02-16 00:00:00,2023-02-22 00:00:00,2023-02-24 00:00:00,1,3,3,28.22
218371137143892,13656694,YOG0323,2022-12-28 00:00:00,2022-12-31 00:00:00,2023-01-02 00:00:00,1,2,2,20.66
177180083214508,10173311,MAL0366,2022-06-22 00:00:00,2022-06-24 00:00:00,2022-06-27 00:00:00,2,2,4,23.20
860271276072966,10706334,BAN0142,2020-01-04 00:00:00,2020-01-04 00:00:00,2020-01-07 00:00:00,2,3,6,26.13
692675739515370,2594824,JAK0328,2022-09-08 00:00:00,2022-09-09 00:00:00,2022-09-12 00:00:00,2,3,6,26.70
116580199442120,10405304,MAL0217,2021-05-11 00:00:00,2021-05-14 00:00:00,2021-05-16 00:00:00,1,2,2,27.84
858482364341498,13773013,SUR0225,2022-07-12 00:00:00,2022-07-16 00:00:00,2022-07-19 00:00:00,3,2,6,11.14
623306440384355,8806138,YOG0168,2023-07-27 00:00:00,2023-07-31 00:00:00,2023-08-03 00:00:00,2,3,6,17.10
514340276253873,11479101,SUR0003,2021-07-18 00:00:00,2021-07-18 00:00:00,2021-07-20 00:00:00,3,3,9,29.18
598307277580228,6106236,SUR0344,2021-06-09 00:00:00,2021-06-09 00:00:00,2021-06-11 00:00:00,2,2,4,19.85
478909276612970,8608700,SUR0145,2022-08-02 00:00:00,2022-08-05 00:00:00,2022-08-08 00:00:00,1,2,2,19.11
363482043611151,14822575,YOG0425,2023-01-29 00:00:00,2023-02-01 00:00:00,2023-02-02 00:00:00,1,1,1,15.23
993287410958741,10173311,YOG0099,2022-08-13 00:00:00,2022-08-15 00:00:00,2022-08-17 00:00:00,3,1,3,28.07
907302368668582,6306230,YOG0221,2022-02-05 00:00:00,2022-02-05 00:00:00,2022-02-06 00:00:00,3,2,6,29.83
265615564161415,8477983,YOG0241,2024-06-13 00:00:00,2024-06-14 00:00:00,2024-06-16 00:00:00,2,1,2,27.27
638339926312891,5779086,YOG0493,2020-12-13 00:00:00,2020-12-20 00:00:00,2020-12-21 00:00:00,3,3,9,29.92
349999790308099,1249432,YOG0069,2024-08-11 00:00:00,2024-08-18 00:00:00,2024-08-19 00:00:00,1,1,1,12.62
329703358681396,12624159,MAL0097,2021-03-28 00:00:00,2021-03-31 00:00:00,2021-04-02 00:00:00,1,3,3,17.92
631795222808116,11214553,SUR0227,2020-06-26 00:00:00,2020-06-28 00:00:00,2020-07-01 00:00:00,2,3,6,16.10
330887866335883,9968276,YOG0473,2023-03-31 00:00:00,2023-04-01 00:00:00,2023-04-03 00:00:00,2,2,4,12.91
866955092855931,4817626,BAN0305,2022-04-27 00:00:00,2022-04-30 00:00:00,2022-05-03 00:00:00,2,2,4,13.94
385860984495612,12890479,BAN0294,2024-03-27 00:00:00,2024-03-27 00:00:00,2024-03-28 00:00:00,3,2,6,25.11
808951432402354,8853092,JAK0184,2022-12-11 00:00:00,2022-12-14 00:00:00,2022-12-15 00:00:00,1,2,2,28.69
716470734133205,3819419,SUR0307,2020-10-27 00:00:00,2020-10-27 00:00:00,2020-10-29 00:00:00,2,3,6,13.35
708268966858437,3874807,JAK0182,2024-04-19 00:00:00,2024-04-19 00:00:00,2024-04-21 00:00:00,3,1,3,17.17
636483880036999,3815363,SUR0006,2022-01-06 00:00:00,2022-01-10 00:00:00,2022-01-13 00:00:00,1,3,3,16.30
759369775975607,12808034,SUR0056,2020-11-19 00:00:00,2020-11-27 00:00:00,2020-11-28 00:00:00,3,1,3,13.77
254613378764728,10122208,BAN0002,2021-10-09 00:00:00,2021-10-11 00:00:00,2021-10-14 00:00:00,3,2,6,19.66
367173026194073,9666427,BAN0368,2022-08-09 00:00:00,2022-08-09 00:00:00,2022-08-11 00:00:00,2,3,6,10.55
842537640216496,6303109,JAK0038,2023-03-14 00:00:00,2023-03-19 00:00:00,2023-03-22 00:00:00,1,2,2,28.46
132255023743357,7798696,YOG0357,2020-03-25 00:00:00,2020-03-25 00:00:00,2020-03-28 00:00:00,3,3,9,22.96
463586101474125,13131427,JAK0467,2022-06-20 00:00:00,2022-06-20 00:00:00,2022-06-23 00:00:00,3,2,6,14.12
362901723883940,3242756,YOG0128,2023-05-02 00:00:00,2023-05-02 00:00:00,2023-05-03 00:00:00,3,2,6,20.43
201971392663553,13507435,BAN0122,2022-05-13 00:00:00,2022-05-13 00:00:00,2022-05-14 00:00:00,2,2,4,14.09
257629142893724,3218122,SUR0145,2020-03-12 00:00:00,2020-03-14 00:00:00,2020-03-16 00:00:00,3,3,9,19.70
199474073068782,6222020,YOG0455,2023-03-31 00:00:00,2023-03-31 00:00:00,2023-04-02 00:00:00,1,1,1,27.27
532099016501492,3025241,BAN0014,2021-07-11 00:00:00,2021-07-11 00:00:00,2021-07-13 00:00:00,1,1,1,12.56
897268866433314,1168082,JAK0426,2020-03-24 00:00:00,2020-03-27 00:00:00,2020-03-28 00:00:00,2,2,4,19.39
561428696169854,12627249,MAL0190,2020-09-25 00:00:00,2020-09-27 00:00:00,2020-09-30 00:00:00,3,3,9,20.46
483194277176366,3641580,BAN0224,2023-12-20 00:00:00,2023-12-21 00:00:00,2023-12-22 00:00:00,1,2,2,29.88
587934660594589,2318735,YOG0351,2023-04-18 00:00:00,2023-04-20 00:00:00,2023-04-22 00:00:00,2,1,2,17.37
832490676914791,3112734,JAK0479,2022-11-29 00:00:00,2022-11-30 00:00:00,2022-12-02 00:00:00,2,1,2,25.12
211688965484609,2423252,YOG0256,2020-03-03 00:00:00,2020-03-09 00:00:00,2020-03-11 00:00:00,3,2,6,18.19
428771035743806,9414962,JAK0127,2020-12-19 00:00:00,2020-12-20 00:00:00,2020-12-23 00:00:00,3,1,3,15.56
734749434236598,6750899,BAN0091,2021-09-05 00:00:00,2021-09-05 00:00:00,2021-09-08 00:00:00,1,1,1,25.50
543599977076323,3100608,SUR0211,2020-01-09 00:00:00,2020-01-15 00:00:00,2020-01-16 00:00:00,2,1,2,10.89
559125631624542,10133837,JAK0393,2022-03-28 00:00:00,2022-03-28 00:00:00,2022-03-30 00:00:00,2,1,2,22.67
234834657979538,12808034,JAK0124,2022-05-23 00:00:00,2022-05-25 00:00:00,2022-05-27 00:00:00,1,2,2,23.27
475409915570586,4382050,YOG0076,2022-03-11 00:00:00,2022-03-17 00:00:00,2022-03-20 00:00:00,2,2,4,22.40
500424669683343,3044411,MAL0308,2023-04-19 00:00:00,2023-04-26 00:00:00,2023-04-28 00:00:00,3,3,9,19.44
429394426104958,12925828,SUR0387,2021-05-28 00:00:00,2021-05-28 00:00:00,2021-05-31 00:00:00,2,2,4,15.28
618358755928810,10578392,BAN0162,2022-04-15 00:00:00,2022-04-19 00:00:00,2022-04-22 00:00:00,2,1,2,20.23
806593628045722,6323330,BAN0237,2020-12-26 00:00:00,2020-12-28 00:00:00,2020-12-31 00:00:00,1,3,3,19.31
945662928686021,6530766,YOG0234,2022-10-24 00:00:00,2022-10-30 00:00:00,2022-11-01 00:00:00,3,2,6,19.08
706376524905790,6357268,BAN0310,2022-12-15 00:00:00,2022-12-19 00:00:00,2022-12-20 00:00:00,2,1,2,21.00
872838012872292,10880008,JAK0061,2023-09-16 00:00:00,2023-09-16 00:00:00,2023-09-18 00:00:00,1,1,1,14.99
408823165244708,3218122,SUR0135,2024-05-01 00:00:00,2024-05-01 00:00:00,2024-05-04 00:00:00,3,2,6,13.68
429674541805806,14727077,MAL0433,2024-02-03 00:00:00,2024-02-09 00:00:00,2024-02-12 00:00:00,3,2,6,22.29
325232264467441,3967000,MAL0121,2020-07-05 00:00:00,2020-07-06 00:00:00,2020-07-08 00:00:00,1,2,2,16.24
552462555098143,2086319,SUR0414,2024-08-28 00:00:00,2024-09-03 00:00:00,2024-09-06 00:00:00,2,1,2,22.89
201799516392216,6700196,JAK0467,2020-07-08 00:00:00,2020-07-10 00:00:00,2020-07-13 00:00:00,2,2,4,25.72
852819810513317,14156717,BAN0423,2021-03-15 00:00:00,2021-03-18 00:00:00,2021-03-19 00:00:00,3,3,9,16.01
432768316992628,9715867,BAN0294,2023-04-11 00:00:00,2023-04-17 00:00:00,2023-04-19 00:00:00,2,3,6,21.42
304696457221030,11392547,JAK0489,2023-07-31 00:00:00,2023-07-31 00:00:00,2023-08-02 00:00:00,2,1,2,25.24
711546424278300,2706471,YOG0226,2020-07-30 00:00:00,2020-08-05 00:00:00,2020-08-06 00:00:00,3,3,9,10.62
175580287440290,9058080,SUR0193,2022-09-18 00:00:00,2022-09-18 00:00:00,2022-09-19 00:00:00,2,1,2,13.23
226031354281284,13112580,JAK0199,2023-10-10 00:00:00,2023-10-10 00:00:00,2023-10-11 00:00:00,3,1,3,29.14
678960114599509,12527751,YOG0268,2024-08-26 00:00:00,2024-08-27 00:00:00,2024-08-30 00:00:00,3,3,9,14.99
997488751066439,11131326,YOG0430,2020-06-24 00:00:00,2020-06-24 00:00:00,2020-06-25 00:00:00,1,2,2,27.94
383527796544607,6178744,MAL0271,2020-08-27 00:00:00,2020-08-28 00:00:00,2020-08-29 00:00:00,3,2,6,24.61
869835459253052,10403338,YOG0107,2022-12-09 00:00:00,2022-12-14 00:00:00,2022-12-17 00:00:00,3,2,6,20.83
737714518440028,5354629,MAL0012,2020-06-04 00:00:00,2020-06-04 00:00:00,2020-06-06 00:00:00,3,1,3,12.87
542349889444601,9210773,BAN0194,2024-06-19 00:00:00,2024-06-19 00:00:00,2024-06-22 00:00:00,2,3,6,24.63
819895602996563,3044411,YOG0150,2022-11-27 00:00:00,2022-11-30 00:00:00,2022-12-03 00:00:00,2,2,4,26.90
336064768708718,14315550,BAN0204,2020-03-27 00:00:00,2020-03-28 00:00:00,2020-03-29 00:00:00,1,1,1,24.63
163235428215133,4274626,JAK0304,2022-03-07 00:00:00,2022-03-14 00:00:00,2022-03-16 00:00:00,1,3,3,11.10
791814052890307,11484690,JAK0252,2024-04-24 00:00:00,2024-04-24 00:00:00,2024-04-25 00:00:00,2,1,2,12.52
543638676956694,1635157,SUR0287,2024-05-26 00:00:00,2024-05-30 00:00:00,2024-06-02 00:00:00,1,3,3,24.43
371208831594768,6691499,MAL0065,2023-11-01 00:00:00,2023-11-02 00:00:00,2023-11-05 00:00:00,1,3,3,26.42
946400849946780,14085191,JAK0199,2024-03-06 00:00:00,2024-03-06 00:00:00,2024-03-09 00:00:00,3,1,3,15.29
783258088124406,8853092,BAN0009,2024-06-26 00:00:00,2024-07-01 00:00:00,2024-07-04 00:00:00,2,1,2,21.48
915641898088514,3151866,JAK0010,2023-10-03 00:00:00,2023-10-07 00:00:00,2023-10-10 00:00:00,3,1,3,17.20
183309243276474,12869409,BAN0392,2022-07-25 00:00:00,2022-07-28 00:00:00,2022-07-31 00:00:00,1,1,1,19.32
387661767482047,10560887,BAN0213,2023-08-02 00:00:00,2023-08-06 00:00:00,2023-08-07 00:00:00,2,3,6,18.28
656750878127681,11606236,BAN0162,2020-02-18 00:00:00,2020-02-18 00:00:00,2020-02-19 00:00:00,3,1,3,18.89
950058884658566,4757018,YOG0353,2020-02-05 00:00:00,2020-02-06 00:00:00,2020-02-09 00:00:00,2,3,6,18.50
777444439572179,11998515,BAN0384,2021-08-18 00:00:00,2021-08-21 00:00:00,2021-08-23 00:00:00,2,2,4,26.48
518210387293460,11730044,YOG0437,2023-07-27 00:00:00,2023-07-29 00:00:00,2023-08-01 00:00:00,2,1,2,22.86
600226926120704,9662305,JAK0410,2023-03-10 00:00:00,2023-03-12 00:00:00,2023-03-14 00:00:00,3,2,6,16.11
676036397575930,14662013,YOG0495,2021-08-27 00:00:00,2021-08-27 00:00:00,2021-08-30 00:00:00,1,3,3,12.05
295404642563865,14185209,MAL0271,2020-02-21 00:00:00,2020-02-21 00:00:00,2020-02-22 00:00:00,1,2,2,12.31
365853058221838,7151316,BAN0140,2020-08-15 00:00:00,2020-08-17 00:00:00,2020-08-20 00:00:00,3,2,6,15.32
431475046264353,13780131,YOG0216,2022-05-21 00:00:00,2022-05-23 00:00:00,2022-05-26 00:00:00,2,2,4,29.57
